age,gender,education_level,device_hours_per_day,phone_unlocks,notifications_per_day,social_media_mins,study_mins,physical_activity_days,sleep_hours,sleep_quality,stress_level,productivity_score,digital_dependence_score
21,female,bachelor,10.21,228,156,156,45,4.0,5.460792197925764,3.034639823056539,6.985834405179184,64.0,45.2
29,female,master,9.57,223,102,539,33,1.0,8.133254425540503,1.0,1.0,91.0,41.8
23,male,bachelor,10.83,256,534,41,125,6.0,5.912213432310693,1.189026072817867,7.805804910391939,50.0,59.3
24,female,bachelor,14.22,263,758,282,115,4.0,6.314893577872455,1.175221384910961,6.83002299806574,68.0,73.2
13,female,high school,2.7,39,175,71,84,5.0,9.546464204542843,3.144471783052858,3.856338448702623,70.0,10.9
25,male,bachelor,8.47,173,315,196,216,3.0,6.132734907767302,2.945297479465825,4.97908224384646,76.0,40.5
26,male,bachelor,7.0,187,178,79,78,1.0,7.998049240765728,2.7296941018761087,1.0,66.0,35.0
19,male,bachelor,6.75,180,173,312,188,7.0,7.302852327655233,3.39026562126496,4.576939888873214,68.0,33.0
50,male,bachelor,16.82,200,249,3,82,4.0,6.7352468363823945,1.0437610990764776,10.0,61.0,63.6
50,female,bachelor,6.55,113,264,13,110,2.0,7.262835781670042,2.9293671871224563,1.114006890188526,68.0,32.1
22,female,bachelor,5.98,107,483,296,0,1.0,8.615070176801717,1.8550709520629456,1.0,62.0,33.4
19,male,bachelor,7.19,127,199,139,0,1.0,6.324730987479482,1.0,1.2942154978448022,71.0,30.1
26,male,bachelor,9.15,156,271,223,47,4.0,6.20124177061172,2.0855476571072007,1.8992394038976967,61.0,40.0
20,male,high school,6.88,130,367,76,190,7.0,6.983960269967806,4.261372034790586,1.704031942141623,69.0,34.1
30,female,high school,8.66,117,908,32,183,4.0,6.656021080330346,2.002403700235922,5.966398383985286,65.0,52.0
29,male,bachelor,3.18,90,325,111,0,3.0,8.747173540804603,4.030263609366745,1.0,76.0,21.5
26,male,bachelor,8.11,115,196,176,110,3.0,8.042802681056731,3.9641309057500247,4.185983711191595,64.0,32.1
25,male,master,9.51,165,164,62,145,4.0,6.402875754995208,3.0778506600180258,3.951524948063061,65.29930112427833,39.3
39,male,master,4.8,67,465,26,166,3.0,6.673710465539895,3.992586424435223,5.038783195703993,78.0,27.9
25,female,master,4.99,98,477,47,84,7.0,8.885223787916477,2.323475547130932,1.0,65.29930112427833,30.6
32,male,high school,4.79,116,408,118,36,7.0,7.547107790248751,3.213752102418086,4.705591129237729,58.0,30.4
22,female,bachelor,9.46,221,135,64,56,7.0,5.057721127812113,3.2623144225623486,5.652610102018015,59.0,42.5
14,female,high school,6.16,163,646,82,140,6.0,5.877478317999291,3.195470547656588,9.76807998038174,79.0,41.5
16,female,high school,6.26,144,150,32,102,4.0,8.235051421771912,3.010351084692818,9.890164134734082,44.0,28.6
16,male,high school,2.34,52,176,143,198,1.0,8.810551327220331,3.8337214299484375,1.0,95.0,10.7
14,male,high school,4.6,88,682,131,0,5.0,5.850599769668227,4.191154315814446,6.8971988715727965,76.0,32.4
28,female,master,12.11,275,88,42,16,1.0,7.114395841222221,1.0,5.196802957500686,67.0,52.5
29,female,master,3.26,71,289,185,194,3.0,7.327864875492157,2.9550801364806403,4.923920289170675,64.0,19.5
38,male,high school,7.25,113,169,2,108,4.0,9.14274878445838,1.0665233114607882,4.977276486963257,68.0,30.2
29,male,bachelor,11.15,210,122,232,298,4.0,4.946903279646689,3.0742071935623976,8.804898886247683,70.0,45.6
15,male,high school,16.31,316,270,300,0,1.0,3.0,1.0,10.0,71.0,69.3
25,female,master,3.02,49,438,39,111,5.0,8.31921943328387,3.087902908281019,2.788474175704148,71.0,20.3
19,male,bachelor,5.93,127,477,109,127,5.0,7.758170538840153,3.2228386753479,1.0,66.0,34.4
18,male,bachelor,3.1,100,74,30,0,5.0,9.26306636158645,4.178135671151973,8.792826272825755,63.0,15.1
32,female,master,4.3,58,86,87,63,5.0,8.612643753254154,3.179442129119273,9.912835621847435,63.0,16.0
18,male,high school,11.88,145,193,103,144,3.0,6.106869445156471,1.0322133775861544,4.996142744796112,63.0,36.68415185296776
24,male,bachelor,7.29,98,351,50,112,0.0,7.511084151162857,2.75909324106416,5.436817355136956,76.0,32.1
31,male,high school,4.95,130,177,96,120,6.0,7.317707398190978,1.1603286343788606,1.0,71.0,25.6
22,female,bachelor,5.92,108,127,131,89,0.0,6.859187494277283,1.7254378073731047,3.2713743036628875,36.0,25.0
45,male,phd,3.25,69,443,305,150,2.0,8.15776468196577,1.8096030613912808,3.1671552162126373,72.0,24.5
20,female,bachelor,6.87,135,52,93,146,1.0,7.727823895645809,1.8330247130325723,6.470207809875981,67.0,26.6
16,female,high school,4.62,127,342,152,112,2.0,7.934879984253549,2.883695048236099,1.0,65.0,27.6
23,male,bachelor,7.98,143,249,387,95,5.0,8.426869381800532,1.1297835427583045,1.0,61.0,35.3
27,male,master,9.75,189,1141,93,103,5.0,6.753040799871167,3.1920097184389333,8.887333699875214,76.0,66.1
45,female,bachelor,8.83,185,440,116,212,5.0,6.347807675714784,3.108959960006828,6.827540253214712,74.0,47.4
35,male,bachelor,4.14,79,1195,104,34,4.0,8.940050293883122,4.039318860399289,9.7941885626505,57.0,46.2
32,female,bachelor,5.7,132,191,60,34,7.0,8.19318191797375,4.292677613926328,9.701811057816226,69.0,36.68415185296776
23,male,master,6.76,83,247,81,214,2.0,7.430820430330625,3.800156118673695,5.983556485364949,65.29930112427833,36.68415185296776
26,male,phd,8.73,185,291,184,118,4.0,6.0789133574411,1.0386218355497927,1.0,65.29930112427833,42.3
18,female,high school,9.31,127,204,35,127,1.0,7.910469397242605,1.6879813419333092,10.0,59.0,35.6
23,male,bachelor,3.04,42,178,34,106,2.0,6.949729375282974,4.86287965304959,2.115268964182742,74.0,12.9
14,male,high school,8.87,208,686,379,102,4.0,7.1144993394931015,1.0946844710075343,2.8752709228189905,75.0,52.9
19,male,high school,14.02,355,122,156,0,6.0,6.15106387423628,1.2340576334439626,9.788082038371446,70.0,63.8
26,male,bachelor,2.88,65,268,172,23,2.0,9.105861767079054,3.862414715621673,4.075703175527414,72.0,36.68415185296776
25,male,master,10.87,277,167,96,126,1.0,6.839968472370487,1.8143109984588088,9.15252715903582,70.0,51.4
29,female,high school,7.18,169,123,563,102,2.0,6.170059246350142,4.838406252787856,1.1657534774736271,59.0,33.0
32,female,bachelor,8.88,184,439,135,142,3.0,6.863835406898316,1.9719232045836583,1.0226456364721466,69.0,46.4
21,male,bachelor,10.0,166,204,610,181,2.0,6.777881858469827,3.038671745419002,10.0,73.0,40.4
31,male,master,5.14,118,111,61,141,7.0,8.438357168192184,4.383869015146764,1.0,73.0,23.4
31,male,bachelor,8.51,155,72,54,119,4.0,6.839698422461322,3.054556124838756,9.967925650662322,77.0,33.4
15,male,high school,12.36,151,255,137,182,6.0,5.506476008873581,1.2197015137771778,6.688960524629671,72.0,36.68415185296776
42,female,high school,6.2,153,435,213,21,0.0,7.630777473142028,1.6834081782191326,1.0,69.0,38.2
28,female,master,4.01,74,55,197,56,2.0,5.861491247001378,3.852066275746824,1.1814237778348973,76.0,15.1
32,female,master,15.54,272,571,65,55,2.0,6.4905990021556095,1.0,10.0,65.0,73.1
25,female,bachelor,4.12,115,67,134,132,4.0,7.844368342333285,4.025680390056069,1.908143185407397,56.0,19.5
22,female,high school,2.67,75,449,49,235,6.0,8.37228171764397,5.0,2.770116005398773,65.29930112427833,21.9
48,male,master,4.04,61,126,273,0,7.0,7.1106058327972805,3.370063233177055,3.6564440851958784,58.0,18.3
43,female,master,6.07,63,382,207,64,1.0,7.62639151754995,2.8289021267866703,3.320649800019894,58.0,29.3
24,female,bachelor,7.56,171,279,342,193,4.0,6.768352998212588,4.057011878629889,8.93391137811562,64.0,37.5
21,male,bachelor,12.73,199,440,104,0,1.0,4.805452038432362,1.7282321063020856,9.177319175477868,57.0,56.1
23,female,bachelor,6.2,136,96,69,217,6.0,8.611803802543667,3.2490748177950115,9.680740993702123,62.0,26.6
18,male,bachelor,7.45,142,353,242,132,0.0,6.1658054605804615,3.675202878873907,5.384246351994719,46.0,36.6
26,female,master,5.35,112,624,110,23,4.0,7.248266754694406,3.031024561906222,10.0,65.29930112427833,36.1
22,male,bachelor,11.83,303,1190,172,66,0.0,7.212917955368108,1.0,1.3180965048764843,65.0,82.0
21,male,bachelor,7.96,141,316,421,0,3.0,6.87400446180211,3.0235282829565864,1.1016624958273458,57.0,36.7
30,male,master,14.28,317,248,126,95,3.0,6.591972306815629,1.0,5.011034984291013,72.0,65.4
40,male,bachelor,6.47,139,159,73,213,3.0,6.897152299711895,1.9515945979951352,6.046117000816045,74.0,30.3
19,male,high school,12.23,137,309,428,16,3.0,3.0,1.0,10.0,65.29930112427833,46.4
21,male,high school,4.53,100,257,364,122,2.0,6.280356491981671,3.832263043878081,1.2049357649877994,57.0,23.6
30,female,bachelor,3.68,89,439,43,8,3.0,8.680012482118693,4.940300600635923,1.0,65.29930112427833,26.2
29,female,master,12.7,205,307,14,0,2.0,6.878040402318165,1.811499230198642,9.097994356569238,56.0,53.9
48,female,bachelor,5.52,177,741,78,0,3.0,4.963322601006715,2.006193503816548,9.137777207900465,73.0,46.9
19,female,bachelor,9.71,151,356,83,99,4.0,7.632387725640662,1.071651198595987,4.942116885626422,63.0,42.4
42,female,bachelor,6.78,122,165,54,0,2.0,7.508118834181198,1.920182195387902,1.0518851489048957,62.0,30.3
42,male,high school,3.51,74,431,31,76,5.0,10.43418791311527,3.084089459405894,4.758737588489234,45.0,25.7
18,female,high school,3.4,95,554,85,29,3.0,8.110764394061068,3.9122868465653817,10.0,71.0,27.4
28,male,high school,6.76,62,162,69,173,3.0,8.780419616925961,3.974716088456813,1.0,53.0,36.68415185296776
44,female,phd,7.29,95,270,404,0,3.0,4.969179619035619,1.975245502988646,2.038707924463728,66.0,31.9
31,male,bachelor,14.69,298,127,67,139,1.0,5.714406898648317,1.0,10.0,68.0,61.8
20,male,bachelor,9.2,176,201,89,211,1.0,7.632143198720522,1.797796924088226,4.316237405679627,79.0,39.0
21,female,bachelor,3.54,79,73,109,134,1.0,6.439844481711982,2.897809876432337,7.230826731032543,52.0,15.0
39,male,bachelor,8.35,175,434,174,112,2.0,6.236325125671121,1.9134569817340248,10.0,35.0,45.8
15,male,high school,5.74,214,440,99,356,4.0,6.872366785065642,2.1504589379112176,1.8527758978450195,67.0,40.0
13,female,high school,4.42,122,581,103,33,3.0,9.33114590317669,4.035488626012716,1.0,83.0,32.0
18,female,bachelor,13.77,309,218,268,89,5.0,7.217597207702114,3.216973208235518,4.78515162049406,77.0,61.4
16,male,high school,4.73,114,223,136,0,0.0,7.301240140694984,2.67866330563306,10.0,67.0,23.7
25,female,master,3.49,113,680,124,274,3.0,8.565961184012195,4.001698924291036,1.154584444578583,60.0,33.3
16,male,high school,7.25,153,385,74,21,2.0,7.745684089844582,1.870567456694708,10.0,73.0,36.9
17,male,high school,2.55,90,177,615,61,1.0,7.888947995605461,4.729101751979641,4.155985522766624,55.0,15.7
29,female,high school,8.79,132,218,109,148,5.0,6.028689349751607,2.206609820412427,5.77047627428294,70.0,35.8
24,female,master,6.92,137,1072,90,132,4.0,7.272445710980843,2.0372403920526114,3.031220844275431,70.0,53.1
19,female,bachelor,6.95,237,268,133,142,6.0,6.645523416024765,2.158939224018075,7.672695629974513,76.0,36.68415185296776
28,male,master,5.93,57,470,174,0,2.0,6.652366127029237,3.871427537981942,6.233563697187726,93.0,28.4
24,male,bachelor,8.07,145,79,14,31,6.0,5.942790875391365,2.1718830993927183,9.755709239800902,69.0,31.2
44,female,high school,9.43,176,281,171,24,1.0,7.957959117913544,2.777586189166785,10.0,60.0,44.3
31,male,high school,3.57,100,361,137,14,6.0,9.390470434885534,4.200614136022277,1.0,65.0,24.7
29,male,phd,9.1,165,212,153,0,5.0,7.770296335966484,2.218350421586888,8.816714276605152,65.29930112427833,39.8
43,male,bachelor,5.21,79,289,32,102,1.0,7.96539244245781,2.778955226720387,1.2654770529931674,58.0,26.2
14,female,high school,9.09,215,396,84,53,3.0,7.808049720742659,1.055003907952094,4.119882612209244,61.0,47.0
24,male,bachelor,9.01,222,360,45,78,6.0,6.079755678484294,1.2541361453303852,9.64688207790742,60.0,47.4
40,male,high school,10.65,225,153,417,168,4.0,6.212523142002112,1.071738596517197,5.9097412948140535,67.0,47.5
33,female,master,7.35,163,228,199,144,6.0,10.290169921312753,3.249100307144003,9.721326776512704,57.0,36.0
31,female,high school,4.8,55,553,96,0,1.0,7.970745784578942,3.812953870739491,10.0,76.0,28.3
22,female,bachelor,5.69,137,630,372,249,5.0,6.422927744387323,2.196112167127822,4.75157663708531,65.0,38.8
19,male,bachelor,4.1,103,249,174,0,2.0,8.550580431980068,2.920504744307732,1.0,65.0,22.2
23,male,master,9.26,233,268,234,175,3.0,6.161994314917234,1.0,8.091196712481958,62.0,46.5
25,male,bachelor,7.73,138,141,186,41,4.0,8.879955650599126,2.066737614932391,1.0,67.0,31.6
29,male,master,6.1,117,483,125,57,2.0,8.425935352083117,1.9313543882940072,6.246590735655138,73.0,34.8
34,female,bachelor,4.72,100,177,259,236,4.0,8.148854678232475,2.037474957407832,1.0,56.0,23.2
15,male,high school,5.42,118,198,166,116,3.0,6.70368643060037,1.9783531683768312,9.9134770137632,58.0,25.2
34,female,high school,11.08,220,1091,593,158,5.0,7.416872961647872,1.101166762200931,8.785820166534853,62.0,71.6
17,female,high school,5.11,188,367,536,47,3.0,5.930047128841769,2.9031590919379564,10.0,52.0,35.1
38,male,bachelor,3.61,68,1187,167,9,6.0,8.425219529097562,4.134175461984847,4.675124838953723,57.0,43.9
27,female,master,7.09,122,664,268,0,1.0,6.634213654458311,1.735417688194175,4.251907596509123,60.0,42.3
33,female,master,6.76,138,621,597,245,0.0,6.51351485934318,3.765838681074386,9.41602434398861,74.0,36.68415185296776
23,female,bachelor,5.03,131,345,31,256,5.0,7.865099269828477,4.007295576515834,1.8080785572561224,68.0,29.6
29,female,high school,3.36,61,81,22,45,5.0,8.32836928826282,5.0,1.7492891699698414,67.0,13.5
18,male,bachelor,8.47,143,87,87,18,3.0,7.860127583587988,2.933757710478866,1.0133607805554066,74.0,31.5
23,female,master,6.9,172,213,120,290,3.0,5.434858548842892,2.9579323979417613,9.150466711261895,64.0,34.2
46,male,high school,5.74,117,152,96,129,2.0,8.349016805578133,3.799334153647566,8.27859750610082,69.0,27.2
36,male,bachelor,1.55,17,844,16,218,3.0,7.849614527985493,3.992234779478165,9.875685406429772,64.0,25.6
37,male,master,4.0,71,194,13,194,4.0,8.164429903496723,2.988266948629898,4.018048874951461,68.0,19.5
28,male,master,4.92,97,168,109,0,0.0,4.320315697254056,3.789006720986324,2.376829892015015,59.0,22.6
31,female,high school,6.36,83,268,102,128,5.0,9.151766929648293,3.1007213775552094,5.898172398416744,41.0,36.68415185296776
42,male,high school,8.8,135,168,69,181,5.0,7.2194349482770415,3.127029010764055,4.780214723265722,64.0,36.1
15,female,high school,10.51,266,241,280,46,3.0,6.051812308393004,1.0,1.0,79.0,50.3
24,female,master,7.74,168,75,67,37,7.0,8.129364276203026,2.303791001771196,3.657987170920907,74.0,32.2
34,female,bachelor,8.53,167,367,165,145,5.0,7.457424750403292,3.133660380809458,6.7489756031845145,75.0,42.3
31,male,bachelor,3.83,97,491,20,228,7.0,7.977255302086927,4.270223421691536,8.500164673310323,65.29930112427833,28.0
23,male,master,3.51,77,443,107,102,5.0,8.855478042155955,3.148962088469353,2.7187816734892545,66.0,23.9
44,male,high school,5.62,101,302,89,307,2.0,6.638454023708483,2.9154630876691243,6.191865461067391,67.0,29.2
17,male,high school,8.79,205,127,64,133,0.0,5.10834972520736,1.6941297105953792,2.3679742720145223,59.0,38.9
26,female,master,4.9,152,71,593,243,4.0,7.270732555878294,4.073243409286571,3.993363923966117,62.0,24.5
20,female,bachelor,5.09,112,220,241,175,7.0,7.213147718201525,2.351164964248252,4.664754088188819,65.29930112427833,24.5
31,male,master,4.54,99,139,45,162,2.0,7.255786791540837,1.927450440949604,4.110117673307464,77.0,20.9
20,female,bachelor,6.78,159,863,49,211,3.0,5.5328502759636216,3.018659136823494,6.031641614434958,65.29930112427833,49.1
35,female,bachelor,9.74,165,210,236,270,5.0,8.093118291224412,2.140405704380023,3.7833387817845288,60.0,41.5
44,female,master,11.49,266,72,88,159,2.0,5.523488568656738,1.0,7.126966136644925,65.0,51.4
29,female,master,5.28,107,87,21,217,5.0,7.00092658275068,4.0913274389494685,2.746873405048647,71.0,22.0
13,male,high school,14.66,269,164,188,163,2.0,5.5996430385591225,1.0,5.175031101984112,51.0,59.1
25,male,master,3.46,96,857,74,33,6.0,7.201043843777749,4.258832491789025,1.8037505858766616,42.0,36.8
20,female,bachelor,6.97,122,230,248,0,5.0,8.12653847649615,3.271105257634354,4.758924741701453,59.0,30.4
29,female,bachelor,6.19,156,449,70,197,4.0,9.827912393230022,5.0,1.0,53.0,38.1
23,female,master,8.84,171,164,154,220,4.0,8.047239851480324,2.993403230463018,2.939848361934378,60.0,37.6
15,female,high school,4.91,107,275,119,102,4.0,8.984005740914121,3.013561389719894,1.0,64.0,24.8
45,female,master,6.97,129,470,10,41,5.0,5.83170118533426,3.245735527732451,7.68829942251853,60.0,39.4
50,male,master,10.55,212,259,72,143,1.0,6.806098068760048,1.0,3.105724231837917,80.0,49.5
23,female,bachelor,6.76,144,189,99,108,1.0,7.438013914705979,1.8146468192856824,2.26183452562555,68.0,36.68415185296776
30,male,bachelor,7.78,188,143,132,252,7.0,8.854314578430149,3.2435581031077056,1.0,65.29930112427833,36.4
29,male,high school,4.37,102,238,8,160,3.0,7.661058357538771,3.050295545019847,2.9835690648535578,71.0,23.3
25,male,master,7.27,118,315,33,166,5.0,8.191864475986108,3.1568263223006823,3.957861296133779,65.29930112427833,33.6
16,male,high school,8.8,239,259,70,189,7.0,6.879479850942707,2.2528488817339016,7.670022945769455,75.0,44.7
22,male,bachelor,4.06,123,295,48,215,4.0,6.379281334499792,2.002233753895029,5.858099342079504,64.0,25.3
18,female,bachelor,4.62,123,125,387,260,4.0,8.233522095752729,5.0,2.933234535580424,72.0,21.7
23,female,bachelor,5.15,101,145,195,123,3.0,8.355152086468207,2.9742506834851574,2.235433831043027,54.0,22.6
29,female,high school,4.98,106,356,117,176,3.0,7.426694978989864,3.013645885602191,8.937874380121178,49.0,28.7
34,male,bachelor,6.76,147,509,225,199,1.0,5.826098057803547,2.839619511203978,3.292566811716384,73.0,36.68415185296776
31,female,high school,4.06,49,61,103,0,1.0,10.389154079409607,3.799047070109187,4.224485652385308,69.0,13.8
50,female,high school,6.69,61,102,212,5,2.0,7.4107701673729265,2.864965651371308,1.0,56.0,24.2
24,male,master,4.02,64,249,46,0,4.0,7.973134068020762,3.043927910922951,3.032148533921613,56.0,19.5
22,female,bachelor,9.12,191,137,87,193,1.0,7.491413939015204,1.7847370452147802,10.0,76.0,38.7
33,male,master,7.79,149,398,172,56,0.0,7.355411650661472,1.0,5.44633105646876,53.0,40.3
26,male,master,2.99,61,68,104,153,6.0,8.704885342600122,4.212516351962378,1.0,81.0,11.6
32,male,bachelor,7.95,128,660,59,0,5.0,7.475879291336904,3.086913117265648,5.829555763074671,56.0,36.68415185296776
21,male,bachelor,4.32,106,825,250,206,1.0,6.924432394908081,4.843805080652512,8.31309631160271,71.0,37.7
35,male,high school,8.54,183,110,500,0,5.0,6.146933815085874,3.1132882762111675,2.77701852247087,62.0,37.6
24,male,bachelor,8.55,209,357,115,110,3.0,5.491792039699623,1.929946157226868,6.038820245067651,71.0,44.9
15,female,high school,5.52,172,233,296,0,2.0,7.424680821477199,2.874575359730283,6.129658351057505,60.0,30.9
20,male,bachelor,2.26,79,233,78,63,2.0,9.341489928454529,3.904268638975391,3.2075472325268524,63.0,15.6
31,male,high school,13.85,297,1192,148,106,2.0,5.916404065061329,1.0,10.0,65.0,87.1
24,female,bachelor,6.41,112,406,81,30,4.0,6.7955292463165575,4.073030924083116,9.921994254286746,55.0,33.2
21,male,bachelor,3.88,145,287,50,107,4.0,7.152398347905887,5.0,10.0,72.0,36.68415185296776
13,male,high school,5.29,122,372,194,221,0.0,8.734695847409162,3.7976334541512617,1.0,60.0,29.4
30,female,master,12.6,256,292,67,172,1.0,6.048362812532603,1.0,8.318053516057567,63.0,57.6
43,male,master,4.04,93,121,39,128,4.0,9.91043206869272,2.998454898976118,1.0,55.0,20.4
31,male,master,9.81,191,343,597,130,5.0,6.0401764276230825,2.118354121808136,9.77530747874794,39.0,47.5
29,female,bachelor,8.67,236,155,98,102,7.0,6.870986459962518,2.241363029909017,6.546237559453907,63.0,43.0
29,female,bachelor,4.75,118,457,225,124,4.0,7.37997249856144,4.136767722023507,1.0,89.0,30.6
